Trip ID,Pickup Date,Pickup Hour,Vehicle,Payment_type,No.of passengers,Trip Distance,Booking Values,Pickup Location,Total Bookings
4065,2024-06-02 00:00:00,1899-12-30 11:40:41,Uber Green,Uber Pay,1,1.9,$9.4,Kips Bay,1.0
4066,2024-06-02 00:00:00,1899-12-30 11:49:42,Uber Black,Cash,1,1.04,$5.0,Lenox Hill East,1.0
4067,2024-06-02 00:00:00,1899-12-30 11:00:12,Uber Green,Uber Pay,1,1.38,$8.7,Murray Hill,1.0
4069,2024-06-02 00:00:00,1899-12-30 11:42:18,UberX,Cash,1,2.1,$9.5,Lincoln Square West,1.0
4070,2024-06-02 00:00:00,1899-12-30 07:12:28,Uber Comfort,Uber Pay,1,2.43,$16.9,Lenox Hill East,1.0
4071,2024-06-02 00:00:00,1899-12-30 11:29:16,Uber Black,Cash,1,12.76,$43.5,Kips Bay,1.0
4072,2024-06-02 00:00:00,1899-12-30 11:31:17,Uber Comfort,Cash,1,1.84,$9.0,Kips Bay,1.0
4073,2024-06-02 00:00:00,1899-12-30 11:44:23,UberX,Uber Pay,1,2.38,$13.3,Penn Station/Madison Sq West,1.0
4074,2024-06-02 00:00:00,1899-12-30 11:56:07,Uber Black,Uber Pay,1,1.07,$7.9,Sutton Place/Turtle Bay North,1.0
4075,2024-06-02 00:00:00,1899-12-30 11:28:50,UberX,Uber Pay,1,7.75,$28.4,JFK Airport,1.0
4076,2024-06-02 00:00:00,1899-12-30 11:21:07,UberXL,Cash,1,6.9,$23.0,Lenox Hill West,1.0
4077,2024-06-02 00:00:00,1899-12-30 11:06:07,Uber Black,Uber Pay,1,13.21,$43.5,Bushwick South,1.0
4078,2024-06-02 00:00:00,1899-12-30 11:51:18,UberX,Uber Pay,4,1.44,$10.3,Upper East Side North,1.0
4080,2024-06-02 00:00:00,1899-12-30 11:07:57,UberXL,Cash,1,1.7,$8.0,Central Harlem,1.0
4081,2024-06-02 00:00:00,1899-12-30 11:51:22,Uber Comfort,Uber Pay,1,1.45,$12.1,Upper East Side North,1.0
4082,2024-06-02 00:00:00,1899-12-30 11:46:51,UberX,Cash,2,1.9,$9.0,Upper West Side South,1.0
4084,2024-06-02 00:00:00,1899-12-30 11:49:03,Uber Black,Uber Pay,5,1.55,$9.1,Upper West Side South,1.0
4085,2024-06-02 00:00:00,1899-12-30 11:25:42,UberX,Uber Pay,1,1.09,$7.9,Lincoln Square East,1.0
4087,2024-06-02 00:00:00,1899-12-30 11:27:17,Uber Green,Cash,1,2.16,$9.5,East Concourse/Concourse Village,1.0
4088,2024-06-02 00:00:00,1899-12-30 11:22:47,UberX,Uber Pay,1,2.16,$11.0,Upper East Side North,1.0
4089,2024-06-02 00:00:00,1899-12-30 11:59:35,Uber Green,Cash,1,2.3,$11.5,Bloomingdale,1.0
4090,2024-06-02 00:00:00,1899-12-30 11:02:01,Uber Green,Uber Pay,2,1.15,$8.5,Yorkville West,1.0
4091,2024-06-02 00:00:00,1899-12-30 11:32:12,Uber Comfort,Uber Pay,1,1.62,$10.2,Lenox Hill East,1.0
4092,2024-06-02 00:00:00,1899-12-30 11:28:51,UberXL,Uber Pay,1,1.66,$9.7,Lincoln Square East,1.0
4095,2024-06-02 00:00:00,1899-12-30 11:17:24,Uber Green,Uber Pay,1,3.91,$19.6,East Chelsea,1.0
4096,2024-06-02 00:00:00,1899-12-30 11:18:28,UberX,Uber Pay,1,2.9,$14.5,East Chelsea,1.0
4097,2024-06-02 00:00:00,1899-12-30 11:45:46,Uber Black,Amazon Pay,1,1.4,$6.5,Midtown North,1.0
4098,2024-06-02 00:00:00,1899-12-30 11:07:22,UberXL,Uber Pay,1,2.78,$12.7,Clinton East,1.0
4100,2024-06-02 00:00:00,1899-12-30 11:15:35,UberXL,Cash,1,7.56,$29.0,East Chelsea,1.0
4101,2024-06-02 00:00:00,1899-12-30 11:49:21,Uber Comfort,Cash,1,23.39,$61.0,JFK Airport,1.0
4102,2024-06-02 00:00:00,1899-12-30 11:59:10,Uber Green,Uber Pay,1,2.5,$14.0,Midtown South,1.0
4103,2024-06-02 00:00:00,1899-12-30 11:15:58,Uber Comfort,Uber Pay,1,1.34,$7.7,Upper West Side North,1.0
4104,2024-06-02 00:00:00,1899-12-30 11:40:59,UberX,Uber Pay,1,1.4,$8.0,Manhattan Valley,1.0
4105,2024-06-02 00:00:00,1899-12-30 11:38:48,Uber Green,Uber Pay,1,1.11,$7.7,Upper West Side South,1.0
4106,2024-06-02 00:00:00,1899-12-30 11:19:03,UberX,Cash,1,1.04,$5.0,Midtown North,1.0
4109,2024-06-02 00:00:00,1899-12-30 11:09:58,UberX,Uber Pay,2,1.3,$7.5,Clinton West,1.0
4110,2024-06-02 00:00:00,1899-12-30 11:04:31,Uber Comfort,Uber Pay,2,1.67,$8.5,Midtown North,1.0
4111,2024-06-02 00:00:00,1899-12-30 11:20:12,UberX,Uber Pay,2,2.26,$12.2,Midtown Center,1.0
4112,2024-06-02 00:00:00,1899-12-30 11:16:53,Uber Comfort,Uber Pay,1,3.44,$12.7,Clinton West,1.0
4113,2024-06-02 00:00:00,1899-12-30 11:06:21,UberXL,Uber Pay,1,2.14,$10.0,World Trade Center,1.0
4114,2024-06-02 00:00:00,1899-12-30 11:24:29,Uber Black,Uber Pay,3,1.99,$9.5,Lenox Hill West,1.0
4115,2024-06-02 00:00:00,1899-12-30 11:38:08,UberX,Uber Pay,2,1.52,$11.5,Upper East Side North,1.0
4116,2024-06-02 00:00:00,1899-12-30 11:03:46,UberX,Uber Pay,1,1.61,$9.2,Kips Bay,1.0
4117,2024-06-02 00:00:00,1899-12-30 11:00:15,UberXL,Uber Pay,1,5.02,$24.1,Lenox Hill West,1.0
4118,2024-06-02 00:00:00,1899-12-30 11:20:18,Uber Comfort,Cash,1,3.73,$14.0,Upper West Side South,1.0
4119,2024-06-02 00:00:00,1899-12-30 11:40:57,UberXL,Uber Pay,1,1.78,$10.8,Kips Bay,1.0
4120,2024-06-02 00:00:00,1899-12-30 11:02:04,UberX,Cash,1,10.07,$31.5,Flatiron,1.0
4122,2024-06-02 00:00:00,1899-12-30 11:21:19,Uber Black,Uber Pay,6,3.48,$15.1,Murray Hill,1.0
4123,2024-06-02 00:00:00,1899-12-30 11:46:57,Uber Comfort,Uber Pay,2,1.1,$7.3,Midtown East,1.0
4124,2024-06-02 00:00:00,1899-12-30 11:40:05,UberXL,Cash,1,2.4,$9.5,Murray Hill,1.0
4125,2024-06-02 00:00:00,1899-12-30 11:27:55,Uber Black,Uber Pay,2,8.12,$31.9,Kips Bay,1.0
4126,2024-06-02 00:00:00,1899-12-30 11:52:54,Uber Comfort,Uber Pay,2,5.96,$24.7,Manhattanville,1.0
4127,2024-06-02 00:00:00,1899-12-30 11:28:42,UberXL,Uber Pay,1,1.3,$6.9,Sutton Place/Turtle Bay North,1.0
4128,2024-06-02 00:00:00,1899-12-30 11:56:37,Uber Green,Uber Pay,1,3.6,$19.6,Yorkville West,1.0
4129,2024-06-02 00:00:00,1899-12-30 11:10:53,UberX,Uber Pay,1,6.34,$22.5,Manhattan Valley,1.0
4131,2024-06-02 00:00:00,1899-12-30 11:14:37,UberXL,Cash,2,1.17,$5.5,Midtown North,1.0
4132,2024-06-02 00:00:00,1899-12-30 11:25:52,Uber Green,Cash,1,3.49,$15.5,Morningside Heights,1.0
4134,2024-06-02 00:00:00,1899-12-30 11:40:05,Uber Comfort,Cash,1,1.9,$11.0,East Harlem South,1.0
4135,2024-06-02 00:00:00,1899-12-30 11:25:55,UberX,Uber Pay,1,6.77,$25.9,Midtown North,1.0
4136,2024-06-02 00:00:00,1899-12-30 11:59:54,UberX,Cash,1,1.11,$5.5,Midtown South,1.0
4138,2024-06-02 00:00:00,1899-12-30 11:13:09,Uber Comfort,Cash,1,3.09,$13.0,East Harlem South,1.0
4139,2024-06-02 00:00:00,1899-12-30 11:52:28,Uber Comfort,Uber Pay,1,1.56,$8.5,Murray Hill,1.0
4141,2024-06-02 00:00:00,1899-12-30 11:44:15,Uber Green,Uber Pay,1,1.01,$7.7,Midtown East,1.0
4142,2024-06-02 00:00:00,1899-12-30 11:37:29,UberXL,Uber Pay,3,3.37,$15.7,Upper East Side South,1.0
4143,2024-06-02 00:00:00,1899-12-30 11:52:17,Uber Comfort,Uber Pay,1,1.85,$14.0,Upper East Side North,1.0
4144,2024-06-02 00:00:00,1899-12-30 11:09:47,UberX,Uber Pay,1,1.7,$9.7,Upper West Side South,1.0
4145,2024-06-02 00:00:00,1899-12-30 11:50:20,Uber Black,Cash,1,8.2,$27.5,Kips Bay,1.0
4146,2024-06-02 00:00:00,1899-12-30 11:22:37,Uber Black,Cash,1,2.31,$9.0,East Chelsea,1.0
4147,2024-06-02 00:00:00,1899-12-30 11:23:05,Uber Comfort,Uber Pay,1,1.8,$11.5,Greenwich Village North,1.0
4148,2024-06-02 00:00:00,1899-12-30 11:12:02,Uber Green,Cash,1,3.96,$15.0,Midtown East,1.0
4149,2024-06-02 00:00:00,1899-12-30 11:04:09,Uber Comfort,Uber Pay,1,1.46,$10.2,Union Sq,1.0
4150,2024-06-02 00:00:00,1899-12-30 11:52:55,Uber Comfort,Uber Pay,1,6.66,$26.0,LaGuardia Airport,1.0
4151,2024-06-02 00:00:00,1899-12-30 11:20:18,UberX,Uber Pay,1,3.49,$21.1,Upper West Side South,1.0
4152,2024-06-02 00:00:00,1899-12-30 11:56:05,UberX,Uber Pay,1,2.14,$14.5,Lincoln Square East,1.0
4153,2024-06-02 00:00:00,1899-12-30 11:35:52,UberX,Cash,1,1.26,$7.5,Midtown South,1.0
4154,2024-06-02 00:00:00,1899-12-30 11:53:09,Uber Comfort,Cash,1,1.7,$8.0,Sutton Place/Turtle Bay North,1.0
4156,2024-06-02 00:00:00,1899-12-30 11:18:49,UberX,Uber Pay,1,2.04,$12.0,Sutton Place/Turtle Bay North,1.0
4157,2024-06-02 00:00:00,1899-12-30 11:00:49,Uber Comfort,Cash,1,1.21,$6.5,Union Sq,1.0
4158,2024-06-02 00:00:00,1899-12-30 11:36:23,Uber Green,Uber Pay,1,2.84,$15.7,Lenox Hill East,1.0
4159,2024-06-02 00:00:00,1899-12-30 11:24:13,UberX,Cash,3,3.51,$16.0,Mount Hope,1.0
4160,2024-06-02 00:00:00,1899-12-30 11:53:53,UberX,Cash,1,1.02,$5.5,UN/Turtle Bay South,1.0
4161,2024-06-02 00:00:00,1899-12-30 11:25:09,UberXL,Cash,1,2.1,$9.0,Upper East Side South,1.0
4162,2024-06-02 00:00:00,1899-12-30 11:50:27,UberX,Uber Pay,6,4.26,$18.5,Lenox Hill East,1.0
4163,2024-06-02 00:00:00,1899-12-30 11:24:56,Uber Green,Cash,1,10.77,$31.5,Clinton East,1.0
4164,2024-06-02 00:00:00,1899-12-30 11:09:19,UberXL,Uber Pay,1,2.7,$16.3,Upper East Side North,1.0
4165,2024-06-02 00:00:00,1899-12-30 11:14:02,Uber Black,Uber Pay,1,3.5,$18.7,Upper West Side North,1.0
4166,2024-06-02 00:00:00,1899-12-30 11:42:55,Uber Black,Cash,1,8.97,$36.0,Lenox Hill East,1.0
4167,2024-06-02 00:00:00,1899-12-30 11:57:37,Uber Comfort,Uber Pay,1,1.18,$7.3,West Village,1.0
4168,2024-06-02 00:00:00,1899-12-30 11:55:18,UberX,Uber Pay,1,6.28,$21.0,Lenox Hill East,1.0
4169,2024-06-02 00:00:00,1899-12-30 11:15:37,UberXL,Cash,1,3.25,$13.5,Flatiron,1.0
4170,2024-06-02 00:00:00,1899-12-30 11:09:17,UberX,Uber Pay,1,1.91,$14.0,Lenox Hill East,1.0
4171,2024-06-02 00:00:00,1899-12-30 11:08:34,UberXL,Uber Pay,1,3.7,$18.1,Central Park,1.0
4172,2024-06-02 00:00:00,1899-12-30 11:08:25,Uber Comfort,Uber Pay,1,4.63,$16.5,Clinton East,1.0
4173,2024-06-02 00:00:00,1899-12-30 11:45:55,Uber Black,Uber Pay,1,2,$12.7,Lenox Hill West,1.0
4174,2024-06-02 00:00:00,1899-12-30 11:13:08,UberX,Cash,1,2.3,$9.0,Gramercy,1.0
4175,2024-06-02 00:00:00,1899-12-30 11:26:43,Uber Green,Uber Pay,1,4.15,$17.5,TriBeCa/Civic Center,1.0
4176,2024-06-02 00:00:00,1899-12-30 11:28:40,Uber Green,Cash,4,1.3,$8.0,Penn Station/Madison Sq West,1.0
4177,2024-06-02 00:00:00,1899-12-30 11:14:51,UberX,Cash,1,4.3,$15.5,Sutton Place/Turtle Bay North,1.0
4178,2024-06-02 00:00:00,1899-12-30 11:45:43,UberX,Cash,1,2.1,$8.5,Hudson Sq,1.0
4180,2024-06-02 00:00:00,1899-12-30 11:00:28,UberX,Cash,1,4.4,$16.0,Midtown Center,1.0
4181,2024-06-02 00:00:00,1899-12-30 11:08:15,Uber Comfort,Uber Pay,2,2.18,$11.5,East Harlem South,1.0
4182,2024-06-02 00:00:00,1899-12-30 11:53:53,Uber Green,Cash,2,3.51,$14.5,Manhattan Valley,1.0
4184,2024-06-02 00:00:00,1899-12-30 11:30:40,UberX,Uber Pay,1,9.54,$41.1,Midtown Center,1.0
4185,2024-06-02 00:00:00,1899-12-30 11:20:24,UberX,Uber Pay,1,1.06,$11.0,Midtown North,1.0
4186,2024-06-02 00:00:00,1899-12-30 11:53:00,Uber Green,Cash,1,1.29,$6.5,Lincoln Square East,1.0
4187,2024-06-02 00:00:00,1899-12-30 11:59:06,UberX,Cash,1,4.52,$14.0,Upper West Side North,1.0
4189,2024-06-02 00:00:00,1899-12-30 11:08:03,UberX,Cash,1,1.4,$6.0,East Harlem North,1.0
4190,2024-06-02 00:00:00,1899-12-30 11:31:21,UberX,Uber Pay,1,1.9,$10.3,Midtown East,1.0
4191,2024-06-02 00:00:00,1899-12-30 11:46:51,UberXL,Uber Pay,1,7.6,$32.5,Upper East Side North,1.0
4192,2024-06-02 00:00:00,1899-12-30 11:44:24,Uber Black,Uber Pay,1,4.7,$22.5,Sutton Place/Turtle Bay North,1.0
4193,2024-06-02 00:00:00,1899-12-30 11:07:12,UberX,Cash,4,1.11,$5.0,Upper East Side North,1.0
4194,2024-06-02 00:00:00,1899-12-30 11:47:31,Uber Black,Cash,5,4.3,$15.5,Gramercy,1.0
4195,2024-06-02 00:00:00,1899-12-30 11:45:13,Uber Comfort,Cash,1,1.01,$5.5,Gramercy,1.0
4197,2024-06-02 00:00:00,1899-12-30 11:16:50,UberXL,Uber Pay,1,1.09,$8.5,East Harlem South,1.0
4199,2024-06-02 00:00:00,1899-12-30 11:21:25,Uber Comfort,Uber Pay,6,2.36,$14.6,Lincoln Square East,1.0
4201,2024-06-02 00:00:00,1899-12-30 11:45:41,Uber Black,Uber Pay,1,2.62,$12.3,Clinton East,1.0
4202,2024-06-02 00:00:00,1899-12-30 11:57:21,Uber Green,Cash,2,2,$9.0,West Village,1.0
4204,2024-06-02 00:00:00,1899-12-30 11:37:08,UberXL,Uber Pay,1,1.4,$8.5,Midtown East,1.0
4205,2024-06-02 00:00:00,1899-12-30 10:45:03,UberXL,Cash,1,1.7,$7.5,NV,1.0
4206,2024-06-02 00:00:00,1899-12-30 11:14:43,UberXL,Uber Pay,1,2.24,$12.1,NV,1.0
4207,2024-06-02 00:00:00,1899-12-30 11:56:55,Uber Black,Uber Pay,1,2,$12.0,Yorkville East,1.0
4208,2024-06-02 00:00:00,1899-12-30 11:01:06,UberX,Cash,1,6.31,$19.5,Lincoln Square West,1.0
4209,2024-06-02 00:00:00,1899-12-30 11:07:37,UberX,Uber Pay,1,1.86,$10.5,East Harlem North,1.0
4210,2024-06-02 00:00:00,1899-12-30 11:24:40,Uber Black,Uber Pay,1,1.79,$9.1,Clinton East,1.0
4211,2024-06-02 00:00:00,1899-12-30 11:22:54,UberX,Cash,1,1.3,$8.0,East Harlem South,1.0
4212,2024-06-02 00:00:00,1899-12-30 11:59:06,Uber Green,Uber Pay,1,1.02,$5.8,UN/Turtle Bay South,1.0
4213,2024-06-02 00:00:00,1899-12-30 11:32:43,Uber Green,Uber Pay,1,3.98,$20.2,Upper West Side North,1.0
4214,2024-06-02 00:00:00,1899-12-30 11:07:32,Uber Black,Uber Pay,1,1.41,$9.0,Yorkville East,1.0
4215,2024-06-02 00:00:00,1899-12-30 11:58:03,Uber Green,Uber Pay,1,1.59,$8.6,Union Sq,1.0
4217,2024-06-02 00:00:00,1899-12-30 11:21:30,UberX,Cash,1,4.2,$16.5,Murray Hill,1.0
4218,2024-06-02 00:00:00,1899-12-30 11:10:40,Uber Comfort,Uber Pay,1,1.67,$12.7,West Village,1.0
4219,2024-06-02 00:00:00,1899-12-30 11:06:56,Uber Green,Uber Pay,1,2.19,$12.5,Upper West Side North,1.0
4220,2024-06-02 00:00:00,1899-12-30 11:33:46,Uber Black,Cash,1,4.15,$13.0,NV,1.0
4221,2024-06-02 00:00:00,1899-12-30 11:51:26,Uber Comfort,Uber Pay,2,1.8,$11.4,Union Sq,1.0
4222,2024-06-02 00:00:00,1899-12-30 11:01:41,UberX,Cash,1,1.9,$10.0,Lenox Hill West,1.0
4224,2024-06-02 00:00:00,1899-12-30 12:37:19,Uber Green,Cash,2,4.43,$16.5,Morningside Heights,1.0
4225,2024-06-02 00:00:00,1899-12-30 12:36:12,Uber Comfort,Uber Pay,1,1.5,$9.0,Central Park,1.0
4226,2024-06-02 00:00:00,1899-12-30 12:50:28,UberX,Uber Pay,2,3.43,$17.5,Stuy Town/Peter Cooper Village,1.0
4227,2024-06-02 00:00:00,1899-12-30 12:36:04,Uber Comfort,Uber Pay,1,2.6,$13.0,Midtown Center,1.0
4228,2024-06-02 00:00:00,1899-12-30 12:30:12,Uber Black,Uber Pay,5,3.71,$15.0,Lenox Hill East,1.0
4229,2024-06-02 00:00:00,1899-12-30 12:56:01,UberXL,Uber Pay,6,7.08,$23.5,Financial District South,1.0
4230,2024-06-02 00:00:00,1899-12-30 12:27:27,Uber Comfort,Cash,1,1.43,$6.5,Lenox Hill West,1.0
4231,2024-06-02 00:00:00,1899-12-30 12:07:06,UberX,Cash,1,8.1,$26.5,Midtown East,1.0
4232,2024-06-02 00:00:00,1899-12-30 12:19:51,UberX,Uber Pay,1,4.76,$21.5,Upper East Side North,1.0
4233,2024-06-02 00:00:00,1899-12-30 12:31:20,UberX,Cash,1,1.14,$6.5,Upper East Side North,1.0
4234,2024-06-02 00:00:00,1899-12-30 12:41:14,Uber Comfort,Uber Pay,1,1.99,$11.7,Upper East Side South,1.0
4235,2024-06-02 00:00:00,1899-12-30 12:51:14,Uber Black,Uber Pay,1,1.24,$8.5,Upper West Side North,1.0
4236,2024-06-02 00:00:00,1899-12-30 12:42:20,UberX,Uber Pay,1,1.81,$11.0,Upper West Side North,1.0
4237,2024-06-02 00:00:00,1899-12-30 12:57:05,Uber Green,Cash,1,2.6,$9.5,Kips Bay,1.0
4238,2024-06-02 00:00:00,1899-12-30 12:45:36,UberX,Uber Pay,2,3.1,$20.5,Manhattanville,1.0
4239,2024-06-02 00:00:00,1899-12-30 12:06:14,Uber Green,Cash,1,1.56,$9.5,Rego Park,1.0
4240,2024-06-02 00:00:00,1899-12-30 12:43:07,UberX,Cash,1,16.5,$47.5,Lincoln Square West,1.0
4241,2024-06-02 00:00:00,1899-12-30 12:23:17,UberX,Uber Pay,1,2.07,$12.0,Upper West Side North,1.0
4242,2024-06-02 00:00:00,1899-12-30 12:21:25,UberXL,Uber Pay,1,1.38,$10.3,Upper West Side North,1.0
4243,2024-06-02 00:00:00,1899-12-30 12:13:09,UberXL,Uber Pay,2,13.47,$48.7,Murray Hill,1.0
4245,2024-06-02 00:00:00,1899-12-30 12:16:50,UberX,Cash,1,2.8,$11.0,Midtown East,1.0
4246,2024-06-02 00:00:00,1899-12-30 12:45:57,Uber Green,Uber Pay,1,1.5,$9.7,Upper East Side South,1.0
4248,2024-06-02 00:00:00,1899-12-30 12:54:09,UberX,Uber Pay,1,7.62,$23.5,Clinton East,1.0
4249,2024-06-02 00:00:00,1899-12-30 12:44:52,UberXL,Cash,6,2.07,$12.0,Upper West Side North,1.0
4250,2024-06-02 00:00:00,1899-12-30 12:51:41,UberXL,Cash,1,1.3,$7.0,Flatiron,1.0
4251,2024-06-02 00:00:00,1899-12-30 12:46:10,UberX,Uber Pay,2,2.9,$13.9,Clinton East,1.0
4253,2024-06-02 00:00:00,1899-12-30 12:52:48,Uber Comfort,Uber Pay,1,2.9,$14.0,Battery Park City,1.0
4254,2024-06-02 00:00:00,1899-12-30 11:59:51,Uber Black,Uber Pay,1,1.41,$10.0,Upper East Side South,1.0
4255,2024-06-02 00:00:00,1899-12-30 12:46:41,UberX,Uber Pay,1,8.99,$33.0,East Harlem South,1.0
4256,2024-06-02 00:00:00,1899-12-30 12:03:31,Uber Green,Cash,1,1.43,$8.0,Union Sq,1.0
4257,2024-06-02 00:00:00,1899-12-30 12:12:57,UberX,Cash,1,3.32,$12.5,Lenox Hill West,1.0
4258,2024-06-02 00:00:00,1899-12-30 12:30:51,UberX,Cash,1,1.71,$8.0,Upper East Side North,1.0
4259,2024-06-02 00:00:00,1899-12-30 12:06:43,Uber Black,Uber Pay,1,1.8,$12.5,Upper East Side North,1.0
4260,2024-06-02 00:00:00,1899-12-30 12:48:54,UberXL,Cash,2,2.8,$11.0,Upper East Side North,1.0
4261,2024-06-02 00:00:00,1899-12-30 12:01:42,Uber Green,Uber Pay,1,1.65,$8.5,Garment District,1.0
4262,2024-06-02 00:00:00,1899-12-30 12:34:11,UberXL,Uber Pay,3,2.47,$13.1,Yorkville West,1.0
4264,2024-06-02 00:00:00,1899-12-30 12:01:44,Uber Green,Uber Pay,1,7.28,$31.9,Boerum Hill,1.0
4265,2024-06-02 00:00:00,1899-12-30 12:22:05,UberXL,Cash,1,2.37,$13.0,Lenox Hill West,1.0
4266,2024-06-02 00:00:00,1899-12-30 12:27:08,Uber Green,Uber Pay,1,3.8,$16.3,Gramercy,1.0
4267,2024-06-02 00:00:00,1899-12-30 12:15:04,UberX,Cash,1,1.8,$9.0,Upper West Side North,1.0
4268,2024-06-02 00:00:00,1899-12-30 12:45:25,UberX,Uber Pay,1,1.9,$10.9,Kips Bay,1.0
4269,2024-06-02 00:00:00,1899-12-30 12:09:09,Uber Green,Uber Pay,1,1.5,$12.4,Lenox Hill East,1.0
4270,2024-06-02 00:00:00,1899-12-30 12:46:20,Uber Black,Uber Pay,1,10.3,$44.5,Yorkville West,1.0
4271,2024-06-02 00:00:00,1899-12-30 12:56:24,Uber Comfort,Cash,1,10.16,$31.5,Kips Bay,1.0
4272,2024-06-02 00:00:00,1899-12-30 12:49:36,Uber Green,Uber Pay,1,1.19,$8.5,Greenwich Village South,1.0
4273,2024-06-02 00:00:00,1899-12-30 12:06:15,UberX,Cash,1,1.6,$7.5,Upper East Side South,1.0
4275,2024-06-02 00:00:00,1899-12-30 12:56:18,Uber Black,Uber Pay,1,2.6,$14.5,Upper East Side South,1.0
4276,2024-06-02 00:00:00,1899-12-30 12:26:35,UberX,Uber Pay,1,6.62,$28.3,Little Italy/NoLiTa,1.0
4277,2024-06-02 00:00:00,1899-12-30 12:42:23,UberX,Cash,1,5.89,$18.5,East Harlem North,1.0
4278,2024-06-02 00:00:00,1899-12-30 12:43:46,Uber Comfort,Cash,2,5.07,$16.5,Manhattan Valley,1.0
4279,2024-06-02 00:00:00,1899-12-30 12:14:44,UberXL,Uber Pay,1,3.47,$16.3,Gramercy,1.0
4280,2024-06-02 00:00:00,1899-12-30 12:25:20,Uber Green,Cash,1,1.4,$7.5,Lincoln Square East,1.0
4281,2024-06-02 00:00:00,1899-12-30 12:18:03,Uber Black,Uber Pay,1,1.5,$8.5,Upper East Side South,1.0
4282,2024-06-02 00:00:00,1899-12-30 12:28:30,Uber Green,Uber Pay,1,1.2,$7.5,Upper East Side South,1.0
4283,2024-06-02 00:00:00,1899-12-30 12:52:42,Uber Green,Uber Pay,2,1.49,$9.1,Midtown East,1.0
4284,2024-06-02 00:00:00,1899-12-30 12:44:24,UberX,Cash,1,2,$10.5,Midtown Center,1.0
4285,2024-06-02 00:00:00,1899-12-30 12:21:22,UberX,Uber Pay,1,3.34,$17.2,East Chelsea,1.0
4287,2024-06-02 00:00:00,1899-12-30 12:37:41,UberX,Cash,1,4.1,$20.0,Central Harlem,1.0
4288,2024-06-02 00:00:00,1899-12-30 12:15:46,Uber Green,Uber Pay,1,1.23,$9.0,Manhattan Valley,1.0
4289,2024-06-02 00:00:00,1899-12-30 12:13:56,Uber Comfort,Uber Pay,1,2.27,$13.2,Upper East Side North,1.0
4291,2024-06-02 00:00:00,1899-12-30 12:24:40,Uber Black,Uber Pay,1,4.5,$21.1,Upper East Side North,1.0
4293,2024-06-02 00:00:00,1899-12-30 12:47:33,Uber Black,Cash,1,1.6,$8.0,Central Harlem,1.0
4295,2024-06-02 00:00:00,1899-12-30 12:46:09,UberX,Uber Pay,1,1.24,$9.0,Upper East Side North,1.0
4297,2024-06-02 00:00:00,1899-12-30 12:07:54,Uber Green,Uber Pay,1,2.1,$13.3,Lincoln Square East,1.0
4298,2024-06-02 00:00:00,1899-12-30 12:56:58,Uber Black,Uber Pay,1,4.31,$19.0,Hamilton Heights,1.0
4299,2024-06-02 00:00:00,1899-12-30 12:22:30,UberXL,Uber Pay,1,2.72,$13.3,Upper West Side North,1.0
4301,2024-06-02 00:00:00,1899-12-30 12:30:51,Uber Comfort,Uber Pay,2,1.58,$8.5,Upper West Side South,1.0
4302,2024-06-02 00:00:00,1899-12-30 12:56:30,Uber Black,Uber Pay,2,1.27,$7.3,East Chelsea,1.0
4303,2024-06-02 00:00:00,1899-12-30 12:14:34,UberXL,Uber Pay,1,2.2,$12.1,Lenox Hill East,1.0
4304,2024-06-02 00:00:00,1899-12-30 12:49:29,UberX,Uber Pay,1,1.3,$8.5,Flatiron,1.0
4305,2024-06-02 00:00:00,1899-12-30 12:56:41,UberX,Uber Pay,1,2.27,$12.7,Lenox Hill East,1.0
4306,2024-06-02 00:00:00,1899-12-30 12:27:33,Uber Green,Uber Pay,2,4.7,$20.8,Manhattan Valley,1.0
4307,2024-06-02 00:00:00,1899-12-30 12:05:26,Uber Comfort,Uber Pay,1,1.6,$9.1,Lenox Hill East,1.0
4308,2024-06-02 00:00:00,1899-12-30 12:00:19,UberX,Uber Pay,1,2.11,$12.7,Upper East Side South,1.0
4309,2024-06-02 00:00:00,1899-12-30 12:15:28,UberX,Uber Pay,1,4.93,$22.0,Yorkville East,1.0
4310,2024-06-02 00:00:00,1899-12-30 12:30:53,Uber Green,Uber Pay,1,2.5,$12.7,Upper West Side South,1.0
4311,2024-06-02 00:00:00,1899-12-30 12:44:38,UberXL,Uber Pay,1,7,$25.9,Clinton West,1.0
4312,2024-06-02 00:00:00,1899-12-30 12:35:41,Uber Black,Cash,1,2.02,$8.5,Upper East Side North,1.0
4313,2024-06-02 00:00:00,1899-12-30 12:10:28,Uber Comfort,Uber Pay,1,2.7,$17.9,Yorkville West,1.0
4316,2024-06-02 00:00:00,1899-12-30 12:26:29,Uber Green,Uber Pay,1,1.86,$8.0,Upper West Side North,1.0
4317,2024-06-02 00:00:00,1899-12-30 12:50:50,UberX,Uber Pay,1,2.31,$13.3,Murray Hill,1.0
4318,2024-06-02 00:00:00,1899-12-30 12:51:30,UberX,Cash,3,5,$19.0,Jackson Heights,1.0
4319,2024-06-02 00:00:00,1899-12-30 12:55:06,UberX,Uber Pay,1,1.74,$9.7,Midtown South,1.0
4320,2024-06-02 00:00:00,1899-12-30 12:46:48,Uber Comfort,Cash,1,2.35,$10.0,Union Sq,1.0
4321,2024-06-02 00:00:00,1899-12-30 12:09:47,UberXL,Uber Pay,1,5,$16.5,Times Sq/Theatre District,1.0
